timestamp_ist,date,time,day_of_week,hour,is_weekend,corridor_id,corridor_name,direction,distance_m,duration_traffic_s,duration_freeflow_s,congestion_ratio,api_status,error_msg
2026-05-12 20:47:19,2026-05-12,20:47:19,Tuesday,20,N,1,Bailey Road: Income Tax Roundabout ↔ Hartali Mor,A_to_B,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:19,2026-05-12,20:47:19,Tuesday,20,N,1,Bailey Road: Income Tax Roundabout ↔ Hartali Mor,B_to_A,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:19,2026-05-12,20:47:19,Tuesday,20,N,2,Ashok Rajpath: Gandhi Maidan ↔ NIT Patna,A_to_B,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:19,2026-05-12,20:47:19,Tuesday,20,N,2,Ashok Rajpath: Gandhi Maidan ↔ NIT Patna,B_to_A,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:20,2026-05-12,20:47:20,Tuesday,20,N,3,Boring Road/Canal: Boring Canal Rd Chauraha ↔ Rajiv Nagar,A_to_B,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:20,2026-05-12,20:47:20,Tuesday,20,N,3,Boring Road/Canal: Boring Canal Rd Chauraha ↔ Rajiv Nagar,B_to_A,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:20,2026-05-12,20:47:20,Tuesday,20,N,4,CBD Link: Dak Bungalow ↔ Boring Road Crossing,A_to_B,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:20,2026-05-12,20:47:20,Tuesday,20,N,4,CBD Link: Dak Bungalow ↔ Boring Road Crossing,B_to_A,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:21,2026-05-12,20:47:21,Tuesday,20,N,5,Kankarbagh Main Rd: Patna Junction ↔ NMCH,A_to_B,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:21,2026-05-12,20:47:21,Tuesday,20,N,5,Kankarbagh Main Rd: Patna Junction ↔ NMCH,B_to_A,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:21,2026-05-12,20:47:21,Tuesday,20,N,6,NH-30 Stretch: Mithapur Golambar ↔ Anisabad,A_to_B,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:21,2026-05-12,20:47:21,Tuesday,20,N,6,NH-30 Stretch: Mithapur Golambar ↔ Anisabad,B_to_A,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:22,2026-05-12,20:47:22,Tuesday,20,N,7,Patna–Danapur Rd: Saguna More ↔ Danapur Cantt,A_to_B,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:22,2026-05-12,20:47:22,Tuesday,20,N,7,Patna–Danapur Rd: Saguna More ↔ Danapur Cantt,B_to_A,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:22,2026-05-12,20:47:22,Tuesday,20,N,8,North-South Access: Anisabad ↔ Gandhi Maidan,A_to_B,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:22,2026-05-12,20:47:22,Tuesday,20,N,8,North-South Access: Anisabad ↔ Gandhi Maidan,B_to_A,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:23,2026-05-12,20:47:23,Tuesday,20,N,9A,Ganga Path: Digha ↔ Gandhi Maidan,A_to_B,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:23,2026-05-12,20:47:23,Tuesday,20,N,9A,Ganga Path: Digha ↔ Gandhi Maidan,B_to_A,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:23,2026-05-12,20:47:23,Tuesday,20,N,9B,Ganga Path: Gandhi Maidan ↔ Gai Ghat,A_to_B,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:23,2026-05-12,20:47:23,Tuesday,20,N,9B,Ganga Path: Gandhi Maidan ↔ Gai Ghat,B_to_A,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:23,2026-05-12,20:47:23,Tuesday,20,N,9C,Ganga Path: Gai Ghat ↔ Didarganj,A_to_B,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:24,2026-05-12,20:47:24,Tuesday,20,N,9C,Ganga Path: Gai Ghat ↔ Didarganj,B_to_A,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:24,2026-05-12,20:47:24,Tuesday,20,N,10,Fraser Road: Dak Bungalow ↔ Patna Junction,A_to_B,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:24,2026-05-12,20:47:24,Tuesday,20,N,10,Fraser Road: Dak Bungalow ↔ Patna Junction,B_to_A,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:24,2026-05-12,20:47:24,Tuesday,20,N,11A,New Bypass: AIIMS ↔ Beur Bypass,A_to_B,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:25,2026-05-12,20:47:25,Tuesday,20,N,11A,New Bypass: AIIMS ↔ Beur Bypass,B_to_A,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:25,2026-05-12,20:47:25,Tuesday,20,N,11B,New Bypass: Beur Bypass ↔ Khemnichak,A_to_B,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:25,2026-05-12,20:47:25,Tuesday,20,N,11B,New Bypass: Beur Bypass ↔ Khemnichak,B_to_A,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:25,2026-05-12,20:47:25,Tuesday,20,N,11C,New Bypass: Khemnichak ↔ Zero Mile,A_to_B,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:25,2026-05-12,20:47:25,Tuesday,20,N,11C,New Bypass: Khemnichak ↔ Zero Mile,B_to_A,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:26,2026-05-12,20:47:26,Tuesday,20,N,12,Atal Path: R Block Golambar ↔ Digha,A_to_B,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:26,2026-05-12,20:47:26,Tuesday,20,N,12,Atal Path: R Block Golambar ↔ Digha,B_to_A,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:26,2026-05-12,20:47:26,Tuesday,20,N,13,Transit Link: Patna Junction ↔ Patna Airport,A_to_B,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:26,2026-05-12,20:47:26,Tuesday,20,N,13,Transit Link: Patna Junction ↔ Patna Airport,B_to_A,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:27,2026-05-12,20:47:27,Tuesday,20,N,14,Outgrowth Access: Phulwarisharif ↔ AIIMS Patna,A_to_B,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:27,2026-05-12,20:47:27,Tuesday,20,N,14,Outgrowth Access: Phulwarisharif ↔ AIIMS Patna,B_to_A,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:27,2026-05-12,20:47:27,Tuesday,20,N,15,Western Commute: Saguna More ↔ Patliputra Golambar,A_to_B,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:27,2026-05-12,20:47:27,Tuesday,20,N,15,Western Commute: Saguna More ↔ Patliputra Golambar,B_to_A,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:28,2026-05-12,20:47:28,Tuesday,20,N,16,Ashiana-Digha Road: Ashiana More ↔ Digha Ghat,A_to_B,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
2026-05-12 20:47:28,2026-05-12,20:47:28,Tuesday,20,N,16,Ashiana-Digha Road: Ashiana More ↔ Digha Ghat,B_to_A,,,,,FAIL,"HTTP 400: {   ""error"": {     ""code"": 400,     ""message"": ""Timestamp must be set to a future time."",     ""status"": ""INVALID_ARGUMENT""   } }"
